instance_id,canonical_smiles
CHEMBL439287,CC(C)[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@H](Cc4c[nH]c5ccccc45)C(=O)N[C@H](Cc6c[nH]c7ccccc67)C(=O)N[C@H](Cc8c[nH]c9ccccc89)C(=O)O
CHEMBL1478837,Clc1ccc(OCCCC(=O)Nc2ccncc2)c(Cl)c1
CHEMBL564935,O=C(N([C@H]1CCNC1)c2ccccc2)c3ccccc3Oc4ccccc4
CHEMBL3684063,NC(=O)c1nc(Nc2ccc3ncccc3c2)sc1NC(=O)c4ccc(Cn5ccnc5)cc4
CHEMBL3935004,Cc1ccc(cc1c2[nH]c(nc2C#N)C3(C)COC3)C(=O)N4CC(C4)c5ccc(cc5)C#N
CHEMBL2326275,CCCCCCCN(Cc1ccc(cc1)N(CC)CC)S(=O)(=O)c2ccc(F)cc2
CHEMBL1350615,Fc1ccc(OCc2oc(N3CCC(Cc4ccccc4)CC3)c(n2)C#N)cc1
CHEMBL1257403,NC[C@@H](Cc1ccc(Cl)cc1)C(=O)N2CCN(CC2)c3ncnc4[nH]ccc34
CHEMBL3692478,CC(C)(O)C#Cc1cc2c(OCCn3c2nc(C(=O)N)c3c4nc(n[nH]4)C5CC5)cc1F
CHEMBL1556113,O=C(NCC1CCCO1)c2cc(on2)c3ccccc3
CHEMBL1082966,ONC(=O)C1(CCOCC1)S(=O)(=O)c2ccc(cc2)N3CCN(CC3)c4ccccc4F
CHEMBL2046618,ONC(=O)c1nc2CCN(CCCCNC(=O)c3ccc(s3)c4ccccc4)Cc2s1
CHEMBL1994040,CC(C)(O)CNc1nccc(n1)c2c(nc3c(CC4CC4)nccn23)c5ccc(F)cc5F
CHEMBL3971764,NC(=O)Cn1cc(cn1)c2cc3c(n[nH]c3cn2)c4cccc(F)n4
CHEMBL3647342,Cn1cnc(c1)c2ccn3c(cnc3c2)c4cccc(NC(=O)NCC(F)(F)F)c4
CHEMBL3921911,OC(CNC(=O)COc1cccc2NC(=O)C=Nc12)CN3CCc4ccccc4C3
CHEMBL1230201,CC[C@@H](NC(=O)c1cc2[nH]nc(NC(=O)c3ccc(cc3)N4CCN(C)CC4)c2s1)c5ccccc5
CHEMBL3680675,CN([C@H]1CCc2c(C1)c3cc(F)ccc3n2CC(=O)O)c4nc5ccc(F)cc5s4
CHEMBL387641,Cc1cccc(C)c1Nc2ncc(c3cccs3)n4cncc24
CHEMBL246468,COCCOc1ccc(cc1)N2CCN(CCn3cnc4c3nc(N)n5nc(nc45)c6ccccc6)CC2
CHEMBL3683889,Cc1cc(cnc1C(=O)Nc2cc(F)c(Cl)c(c2)[C@@]3(CF)N=C(N)O[C@@H]4C[C@H]34)C#N
CHEMBL1308020,CN(C)c1ccc(cc1)C2Nc3ccccc3C(=O)N2CCCN4CCOCC4
CHEMBL221147,C[C@@H](CC(=O)O)c1ccc(CN2C=CC=C(C2=O)c3ccc(NC(=O)Nc4ccccc4C)cc3OC(F)(F)F)cc1
CHEMBL3666442,CC(C)n1cc(C(=O)c2cncc(NC(=O)c3c(C)nc4ncccn34)c2)c5cncnc15
CHEMBL3747248,COc1cccc(Nc2c(cnc3c(C(C)C)c(nn23)S(=O)(=O)C)C(=O)N)c1
CHEMBL3127004,CCN(CCCCCCOc1ccc(cc1)C2=COc3cc(OCCCCCCN(CC)Cc4ccccc4OC)cc(O)c3C2=O)Cc5ccccc5OC
CHEMBL63768,COc1cccc2OC(c3ccccc3)c4c(Br)c(NS(=O)(=O)C)ccc4c12
CHEMBL3218125,CC(=NNc1nc(cs1)c2ccc3ccccc3c2)C
CHEMBL2089348,O[C@H]1[C@@H](O)[C@@H]([C@H]2C[C@@H]12)n3cnc4c(NCC(c5ccccc5)c6ccccc6)nc(nc34)C#Cc7ccccc7
CHEMBL220491,CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(cc12)S(=O)(=O)N
CHEMBL564939,N[C@@H](Cc1ccc(O)cc1)C(=O)N2CC(C2)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](Cc4ccccc4)C(=O)N
CHEMBL497804,O[C@H]1CN[C@@H](C1)C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2
CHEMBL308601,CC(O)(C(=O)Nc1ccc(Cl)cc1Cl)C(F)(F)F
CHEMBL3703707,Cc1cc(ccn1)c2n[nH]c3cc(NC(=O)NCCc4ccccc4)ncc23
CHEMBL1327950,COc1ccc(CN2CCN(CC2)C(=O)C3CN(C4CCCCCC4)C(=O)C3)c(OC)c1OC
CHEMBL415152,Cc1cc(C)c2cccc(OCc3c(Cl)ccc(c3Cl)S(=O)(=O)NC4(CCCC4)C(=O)N5CCN(CC5)C(=O)C[N+](C)(C)C)c2n1
CHEMBL3682568,Cc1c(ncc2ccccc12)N(Cc3ccc4c(CCC4(C)C)c3)S(=O)(=O)c5ccc(cc5)C(=O)O
CHEMBL1469791,COc1cc(cc(OC)c1OC)C(=O)NNC(=S)NC(=O)c2ccc(F)cc2
CHEMBL2204519,C[C@H](NC(=O)c1ccc(nc1)N2C3CCC2CC(C3)NC(=O)c4ccc(C(=O)N)c(NC5CCC5)c4)c6ccc(cc6)N7CCN(C)CC7
CHEMBL1368428,[I-].CN(C)c1ccc(\C=C\c2cc[n+](C)cc2)cc1
CHEMBL392559,Clc1ccc(CN2C[C@@H]3C[C@H]2CN3)cc1C(=O)NCC45CC6CC(CC(C6)C4)C5
CHEMBL3114822,OCCCCCCCCCCCCCCCN[C@H](CO)Cc1ccc(O)cc1
CHEMBL3652404,C[C@H]1CN(C[C@@H]1CO)S(=O)(=O)C[C@@H]2CC[C@H](CC2)N(C)c3ncnc4[nH]ccc34
CHEMBL235232,CN(C)c1ccc(cc1)c2nc3cccnc3[nH]2
CHEMBL1588641,Oc1ccccc1C(=O)NNC(=O)c2ccc(Br)cc2
CHEMBL1312220,Cc1cc2cc(C)c(NCCNC(=O)c3cccc(F)c3)nc2cc1C
CHEMBL417049,CN(CCOC(c1ccccc1)c2ccccc2)C3CCN(CCCc4ccccc4)CC3
CHEMBL1682348,Clc1cccc(Cn2cc(nn2)c3ccc4[nH]ncc4c3)c1
CHEMBL1200873,Cc1ccc(cc1)N(CC2=NCCN2)c3cccc(O)c3.CS(=O)(=O)O
CHEMBL1566592,CCc1ccccc1NC(=O)CCc2onc(n2)c3cccs3
CHEMBL3260625,Cc1cc(C)cc(NCc2nc(c3ccc4ncnn4c3)c([nH]2)c5cccc(C)n5)c1
CHEMBL3918789,COC[C@H](CO)NC(=O)c1cc(NC(=O)c2cc(c(Cl)cc2Cl)c3ccccn3)n(n1)c4ccccc4
CHEMBL576372,Cc1n[nH]c2cnc(cc12)c3cncc(OC[C@@H](N)Cc4cccc(OCC5CCNCC5)c4)c3
CHEMBL1277126,OC(=O)C1=CCN(CC1)C2CCC3(C2)Cc4ccccc4Oc5ccccc35
CHEMBL67415,O=C1Nc2[nH]cnc2C(=O)N1CC#C
CHEMBL1467237,COc1cc(cc(OC)c1OC)C(=O)N2C(=O)c3cccc(N)c3C2=O
CHEMBL1829084,Cc1cc(sc1Cc2ccc(cc2)C(C)(C)C)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O
CHEMBL1553909,COc1ccc(cc1OC)c2noc(n2)c3ccc(C)cc3Cl
CHEMBL1340519,Clc1ccc2nc(NNC(=O)c3cc(nc4ccccc34)c5cccs5)sc2c1
CHEMBL1336550,C=CCOc1ccc(cc1)C(=O)NC2CCCCC2
CHEMBL319818,NS(=O)(=O)c1ccc(Nc2ccnc(NS(=O)(=O)c3c(F)c(F)cc(F)c3F)n2)cc1
CHEMBL254389,CCCCOc1ccc(cc1)S(=O)(=O)N2CC(C[C@@H]2C(=O)NO)N3C(=O)CN(CCC)C3=O
CHEMBL355527,C=CCOc1ccc2CCNCCc2c1
CHEMBL8079,CS(=O)(=O)N[C@H](C(c1ccccc1)c2ccccc2)C(=O)N3CCC[C@H]3C(=O)NCc4csc(CN)c4
CHEMBL3677241,Oc1ccc(\C=C\C(=O)CC(=O)\C=C\c2cc(O)ccc2Br)cc1
CHEMBL3985682,OCC1(CCOCC1)C(=O)N2CC[C@](C2)(c3ccc(cc3)C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)S(=O)(=O)c5ccc(F)cc5
CHEMBL1651552,CCCCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
CHEMBL2234449,COc1cc2nc3CC(CNC(=O)c4cocc4)CCc3c(N)c2cc1OC
CHEMBL1078066,CS[C@@]1(CN[C@@H](C1)C(=O)N[C@@H](Cc2ccccc2)C#N)c3ccccc3
CHEMBL4066095,O=C(C1CCOCC1)N2CCN(CC2)C(=O)c3ccc(Nc4nc5ccccc5n6nnnc46)cc3
CHEMBL1221802,O[C@@H](CNC1CCN(CCN2CCCCCC2)CC1)c3ccc(O)c4NC(=O)Sc34
CHEMBL1470018,CCOc1ccc(NC(=O)Nc2ccccc2SC)cc1
CHEMBL569949,Clc1cccc(c1Cl)c2ccc(nc2)N3CCCOCC3
CHEMBL1320389,COc1ccc(cc1)c2csc(CCn3nc(C)cc3C)n2
CHEMBL1084631,Fc1ccc(cc1)c2ccc(NC(=O)NCCCCN3CCCCC3)cc2
CHEMBL1333968,COCCNc1nc(nc2ccccc12)c3ccccc3C(F)(F)F
CHEMBL2372355,Cl.CC(C)[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)C(F)(F)F
CHEMBL180903,Clc1cccc(Cl)c1C(=O)c2ccc3nc(Nc4ccc(cc4)S(=O)(=O)NC(=O)c5ccccc5)cn3c2
CHEMBL1364883,Cc1ccc(cc1)S(=O)(=O)N2CCCC2C(=O)Nn3cnnc3
CHEMBL1302645,CCCC1=CC(=O)Oc2cc(OCc3cc(OC)c(OC)c(OC)c3)c(Cl)cc12
CHEMBL3671907,OC(=O)CNC(=O)c1nc(c2cncc(F)c2)c3C(=O)N(Cc4ccccc4)C=Cc3c1O
CHEMBL235536,COc1ccc(CC(O)(CC(C)(C)c2cc(F)ccc2OC)C(F)(F)F)cc1
CHEMBL125656,CC(C)CC(C(=O)N(CC#N)OC(=O)C(F)(F)F)c1cccc(c1)c2ccncc2
CHEMBL1411009,C[C@@]1(C=C[C@@H](Cc2ccccc2)N1C(=O)c3ccccc3)C(=O)NCCc4c[nH]c5ccccc45
CHEMBL170793,Cc1oc(CNCCCCCCNCCCCCCCCNCCCCCCNCc2oc(C)cc2)cc1
CHEMBL3193256,C\C(=N/NC(=O)OC(C)(C)C)\c1cccc(c1)[N+](=O)[O-]
CHEMBL4097867,CC1=CC(=O)Oc2cc(OCc3ccc(Br)cc3)ccc12
CHEMBL3924351,C[C@@H](CO)COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12
CHEMBL1455508,CC1=CC(=O)Oc2cc(OCCCN3CCN(CC3)c4ccccc4C)ccc12
CHEMBL1940988,C[C@H]1COc2c(NCCCc3ccccn3)c(F)c(N)c4C(=O)C(=CN1c24)C(=N)NO
CHEMBL1311807,Cl.NCCc1oc(SCc2ccccc2Cl)nn1
CHEMBL1610279,CC1(CCC(=O)N1Cc2ccccc2)C(=O)NC3CCCC3
CHEMBL249560,COc1ccc(cc1)n2nc(CC(C(=O)O)c3ccc(C)cc3)cc2c4ccc(C)cc4
CHEMBL3641002,CCc1ncnc(c2ccc(C(=O)N3CCN(CC3)C4CC4)c(Cl)c2)c1C#Cc5ccc(N)nc5
CHEMBL4063889,CO[C@H]1C[C@@H](CC(=O)O)N(C1)c2ccc(Oc3ccccc3C)cc2
CHEMBL1601433,Fc1ccc(cc1)C(=O)c2ccc(cc2)N3CCCCC3
CHEMBL3114961,CCCCS(=O)(=O)N1C[C@@H]2[C@H](C1)[C@@]2(CNC(=O)c3ccc(Cl)cc3Cl)CC4CC4
CHEMBL475152,Cn1cc(\C=C\C(=O)NS(=O)(=O)c2ccc(F)c(F)c2)c3c(Oc4ccc(Cl)cc4F)cccc13
CHEMBL1814151,CCc1c(nn(c2ccc(Cl)cc2Cl)c1c3ccc(Cl)cc3)C(=O)NC(C)(C)c4nnn(C)n4
CHEMBL253921,CN(C)C(=O)c1cccc(NC2=NS(=O)(=O)N=C2N[C@@H](c3occc3)C(C)(C)C)c1O
CHEMBL3644202,CCc1nn(Cc2cccc(C)n2)c3cccc(NC(=O)c4cnc5cc(ccn45)N6CC[C@H](O)C6)c13
CHEMBL198810,C(=C\c1ccccc1)/C=C/c2ccccc2
CHEMBL386583,CCCC[C@H](NC(=O)C)C(=O)N1[C@@H](CC(=O)O)C(=O)N[C@H](Cc2c[nH]cn2)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@H](CCCN=C(N)N)C(=O)N[C@@H](Cc4c[nH]c5ccccc45)C(=O)N[C@H](CCCCN)C1=O
CHEMBL2137199,OC(c1ccc(c(F)c1)c2ccc(CN3CCN(Cc4ccncc4)CC3)cc2)(C(F)(F)F)C(F)(F)F
CHEMBL3209638,COc1cc(\C=N\N(C)C2=NS(=O)(=O)c3ccccc23)cc(OC)c1OC
CHEMBL2159098,OC[C@H]1O[C@@H](Oc2n[nH]c(c2Cc3cccc(O)c3)C(F)(F)F)[C@H](O)[C@@H](O)[C@@H]1O
CHEMBL3198098,[O-][N+](=O)c1cccc(\C=N\NC(=O)c2oc3ccc4ccccc4c3c2)c1
CHEMBL1502018,OC(=O)CCNc1ccc(NCCC(=O)O)c2C(=O)c3ccccc3C(=O)c12
CHEMBL3656624,COc1cc(ccc1Nc2ncc3CCc4nn(C)c(C(C)C)c4c3n2)C(=O)NC5CCN(C)CC5
CHEMBL3290141,Cc1ccc(NC(=O)c2ccc3ccccc3c2)cc1C(=O)Nc4cnc(Nc5cccc(N)c5)nc4
CHEMBL367584,CN(C)[C@@H]1COc2ccc(cc2C1)c3c(C)cccc3C
CHEMBL2087081,Fc1cc(I)ccc1Nc2c(ccc3[nH]ncc23)C(=O)NOCC4CC4
CHEMBL3287705,CC(=O)c1ccc(OCCCCOc2cccc(C(=O)O)c2C)c(C)c1O
CHEMBL1091228,OC1CCC(CC1)Nc2nccc(n2)N(CC3CCNCC3)C(=O)c4ccc5OCCc5c4
CHEMBL3660417,Oc1ccc(cc1C=O)c2cocc2
CHEMBL2448133,CC[C@@H](C)OCc1ccc2c(c1)c3c4CNC(=O)c4c5c(Cc6ccccc56)c3n2CCCO
CHEMBL280296,CCS(=O)(=O)N1CCN(CC1)C(=O)Oc2ccc3[nH]c(c(CCNCCCCc4ccc(O)cc4)c3c2)c5cc(C)cc(C)c5
CHEMBL1243128,COC(=O)c1cccc2c3ccc4c(C=O)c[nH]c4c3[nH]c12
CHEMBL204870,Cc1ccc(CSCCC(N)C(=O)O)cc1C
CHEMBL1495096,Cc1nnc(SCc2ccccc2CSc3nnc(C)s3)s1
CHEMBL1318979,O=C(Nc1cccc(OC(=O)N2CCCCC2)c1)N3CCCCC3
CHEMBL1095945,CONC(=O)Nc1ccc(cc1)c2nc(N3CCOCC3)c4cnn(C5CCN(Cc6ccccc6)CC5)c4n2
CHEMBL3683833,NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c3cc(NC(=O)c4ccc(cn4)C#N)ccc3F
CHEMBL287605,CCN1C(=O)Cc2cc(CCN3CCN(CC3)c4nsc5ccccc45)ccc12
CHEMBL3196633,COc1cccc(\C=N\Nc2ccnc(O)n2)c1O
CHEMBL23073,[Cl-].CCn1c(\C=C\C=C\2/N(C)c3ccccc3C2(C)C)[n+](CCOC(=O)C)c4cc5ccccc5cc14
CHEMBL3697289,Cc1cc(C)nc(Oc2ccccc2c3ccc(c(F)c3)c4cnc(N)cn4)n1
CHEMBL1300636,CC(C)(C)OC(=O)N1CC(O)CC1C(=O)OCC(=O)c2ccc(Cl)cc2
CHEMBL3134099,CCC1(C)NC(=O)c2cc(cc(C)c2NC1=O)S(=O)(=O)Nc3ccc(F)cc3F
CHEMBL1450674,CN(NC1OC(=O)c2ccccc12)c3ccc(cc3[N+](=O)[O-])C(F)(F)F
CHEMBL3427131,CCCCCCCCCCCCCCCC(=O)C1=C(O)OC(C)(C)OC1=O
CHEMBL1444504,Cc1cc(C)cc(NC2=CC(=O)N(C3CCCCC3)C(=O)N2)c1
CHEMBL99263,N[C@@H](CCNCc1ccccc1)C(=O)N2CCCCC2
CHEMBL229280,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC[S+](C)[O-])NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc3ccc(O)cc3)C(=O)N[C@@H](Cc4c[nH]c5ccccc45)C(=O)OCc6cc(cc(c6)C(F)(F)F)C(F)(F)F
CHEMBL490284,OCCNCc1c[nH]c2C(=O)NC=Nc12
CHEMBL511964,Cn1c(nc2cc(Cl)c(Cl)cc12)N(Cc3ccc(cc3)C(=O)Nc4nnn[nH]4)[C@@H]5CC[C@H](CC5)C(C)(C)C
CHEMBL2322376,Cc1ccc(cc1c2nc3ccncc3[nH]2)C(=O)N4CCC(CC4)c5ccc(cc5)C#N
CHEMBL456572,COCc1nc(Nc2ccc(cn2)C(F)(F)F)c3ccc(cc3n1)c4ncccc4C(F)(F)F
CHEMBL1322012,Clc1ccc(cc1)c2nsc3c(ncnc23)N4CCN(CC4)C(=O)N5CCCC5
CHEMBL92200,C[C@]1(CCCN1S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)N[C@@H](Cc3ccc(cc3)c4cccc(c4)C#N)C(=O)O
CHEMBL3686270,CC(Cc1ccc(cc1)C#Cc2ccnc(Oc3cncnc3)c2)NC(=O)C
CHEMBL398125,Clc1ccc(NC(=O)c2occc2)c(CN3C(=O)c4ccccc4C3=O)c1
CHEMBL2113701,CNC(=O)[C@H]1O[C@H]([C@@H]2OC(=S)O[C@H]12)n3cnc4c(NCc5cccc(I)c5)nc(Cl)nc34
CHEMBL1221791,Fc1cc(ccc1NC(=O)[C@H]2CN(CC3CC3)C[C@@H]2C(=O)Nc4ccc(Cl)cc4)N5C=CC=CC5=O
CHEMBL1741531,CC(C)(O)c1cn(nn1)c2nonc2N
CHEMBL3981481,Cn1cnc2c(nc(nc12)C#N)c3ccc(OCCC4CCN(CC(=O)N5CCC(CC5)C#N)CC4)c(c3)C(F)(F)F
CHEMBL2440667,Fc1cc(Oc2cncnc2)cc(c1)C(=O)Nc3nccs3
CHEMBL1951567,OC(=O)Cc1ccc(Oc2ccc(cc2NS(=O)(=O)c3ccc(Cl)cc3Cl)C(=O)NC4CC4)c(Cl)c1
CHEMBL3207477,Brc1cccc(\C=N\NC(=O)CNC(=O)c2cccs2)c1
CHEMBL48944,COc1cccc(c1)C2=C(C)N(Cc3ccccc3F)c4nc(c(CN(C)C)n4C2=O)C(C)(C)C
CHEMBL2356345,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(Cl)cc2)OCCCC[C@@H](C)Oc3ccc(cc3C1=O)N(C)C
CHEMBL84918,COc1ccc(cc1)S(=O)(=O)N(Cc2ccccc2)[C@H](Cc3ccccc3)C(=O)NO
CHEMBL2372812,CC[C@H](C)[C@H](NC(=O)[C@@H](N)Cc1ccc(OP(=O)(O)O)c(N)c1)C(=O)N[C@@H](CC(=O)N)C(=O)N
CHEMBL247652,COc1cc2Cc3c(n[nH]c3c4ccc(cc4)c5c[nH]cn5)c2cc1OC
CHEMBL1301413,Cc1onc(c2ccccc2)c1C(=O)Nc3c(C)cccc3C
CHEMBL3718304,CC(C)n1nc(cc1C2CCN(CC2)C3COC3)c4cnc5NCC(C)(C)c5c4
CHEMBL258403,Cc1cccc(Cl)c1NC(=O)c2cnc(NC3CC3)s2
CHEMBL22238,Clc1ccc(c(Cl)c1)S(=O)(=O)c2cc(Cn3ccnc3)ccc2C#N
CHEMBL462408,Cc1cc(ccc1CNC(=O)NCC(=O)Oc2ccccc2)C(=O)N3CCCCc4ccccc34
CHEMBL568104,Cn1nccc1c2cc(NC(=O)Nc3ccc(Cl)cc3)ccc2OCCN4CCC4
CHEMBL509396,COc1cc2nc(NC3CCCC3)nc(NC4CCCCCC4)c2cc1OC
CHEMBL8288,CC(C)(C)C#CC1Cc2ccsc2C(=N1)N
CHEMBL1452661,CCOC1=NN(C(=O)/C/1=C/N(C)C)c2ncc(cc2Cl)C(F)(F)F
CHEMBL365084,CN(C)CCN(Cc1ccc(cc1)c2ccc(CNCCc3ccccc3)cc2)C(=O)c4ccccc4.OC(=O)C(F)(F)F
CHEMBL130222,CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCCCCCCCCCCC(=O)N[C@@H](CO)C(=O)N1Cc2ccccc2C[C@@H]1C(=O)N3[C@H]4CCCC[C@H]4C[C@H]3C(=O)O
CHEMBL4085152,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CCSSC[C@H](NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CCC(=O)O)NC1=O)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N
CHEMBL3427234,CCOC(=O)CCc1ccc(cc1)c2ccc(CCN3CCC[C@H]3C)cc2
CHEMBL3932256,CC(Oc1cc(ccc1Nc2ncnc3cc(cc(C)c23)N=S(=O)(C)C)C(=O)N)c4onc(C)c4
CHEMBL3104540,Cc1c(CC(=O)NCCCO)cc(c2ccc(cc2)S(=O)(=O)C)n1c3ccc(F)cc3
CHEMBL248379,CCOc1ccccc1c2ccc(cc2)c3nc4ccc(F)cc4c(NC5(CCCC5)C(=O)O)c3C#N
CHEMBL380830,CCNC(=O)Oc1ccc2O[C@H]3C[C@](C)(CO3)c2c1
CHEMBL1520981,COc1ccc2nc(NC(=O)CSC3=NCCS3)sc2c1
CHEMBL254879,CN1CCN(CCOc2cn3ncnc(Oc4ccc(NC(=O)c5ccccc5F)cc4F)c3c2C)CC1
CHEMBL106229,Cc1ccccc1C(=O)Nc2ccc(cc2)C(=O)N3CCCNc4ccccc34
CHEMBL3192762,C\C(=N/c1ccc(Br)cc1)\c2sc3ccccc3c2O
CHEMBL3941588,OC(=O)c1c(nc2ccc(Cl)cc2c1c3ccccc3)N4CCCCC4
CHEMBL177783,Cc1ccc(cc1)c2cc3nc(nn3c(N)n2)c4occc4
CHEMBL37385,Fc1ccc2[nH]c3CC4CCC(N4CCCCC(=O)c5ccccc5)c3c2c1
CHEMBL1440994,Cc1ccc(C)c2c1cc(C)c3nnc(SCc4ccccn4)n23
CHEMBL498915,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)CC(=O)NNS(=O)(=O)c3ccc(cc3)N4C(=O)CCC4=O
CHEMBL3697035,CC(C)(C)C(=O)Oc1ccc(cc1)S(=O)(=O)Nc2ccccc2\C=N\O
CHEMBL51710,COc1ccc(CCCCOC(=O)C2CCCCN2C(=O)C(=O)C(C)(C)C)cc1
